maltsweet	n	maltose
mamer	v	think out,design
mammalia	suckledeer/milkwights
mammalogy	suckledeerlore
mammals	suckledeer
mammology	milchwightlore
mammoth	genus mammuthus	furelp (calque of ic. loðfílland far. loðfílur), shaggy-elp	newbirthing,fourth
man	n	human
man	n	male
man	n	person
man	v	admonish
man look	n	the inability of a man to find an item of food etc in a cupboard. see 'mother look', [(o.e. man & look)]
man of the cloth	n	clergyman
man-hater	n	misandrist
man-made	vb/adj	mock
mancwalm/manqualm	n	plague
mandrill	mandrillus sphinx	manthrill
maneater selfeater	n	cannibal
manecat	n	lion
manful	adj	brave
manganese	25	lady lodestone,glass-stone,glass makers' ore	magnesium and manganese where from the same spot,but believed to have different genders. ,and 3. for its note in glassmaking.
mangel	v	confuse
manhandle	v	bully
manhandle	v	maltreat
manhood brine hose	n	penis
manhue/werehue )	n	android
mani- fele-	pfx	multi-
manifold
manifold	adj	advanced
manifold	adj	complex
manifold	adj	confusing
manifold	adj	diverse
manifold	adj	multiple
manifold	adj	plural
manifold	adj	various
manifold	adj/vb	many and of several different typesmultiply, [cambridge english dictionary]
manifold	v	multiply
manifold	vb/adj	complicate
manifoldly	 (from manifold=multiply/ multiple)- manigfealdlic
manifoldness	multiplicity,abundance,complexity	manigfealdnes
manifoldness	n	multitude
manihern	n	polygon
manikind	adj	diverse
manineb	n	polyhedron
maniwed	n	polygamist
mankind mankin mennishliness	n	humanity
manlike	adj	male
manlore	n	anthropology
manly	adj	male
manmade	adj	artificial
mannerly	adj	gracious
mannish stems
manred  oe manræden	n	homage
mansboat	n	kayak
manslaughter	n	homicide
manstow	n	corduroy
manstows	n	cords
manta ray	genus manta	mantlereagh
manthware	n	humanize
mantis	order mantodea	beadbug
mantlereagh	n	manta ray
manwoman	n	hermaphrodite
manx
many	adj	multiple
many	adj	numerous
many	adj	various
many weal	adv	plenty
manyful	adj	plentiful
manyheadedness	n	polycephaly
manysome	adj	plural
manytongue	n	polyglot
manywardly	adj	indiscriminated
manywheres	adv	many places
mao zedong thought/mao tsetung thought/mao cetung thought	n	maoism
maodom	n	maoism
mar	n	blemish
mar	v	damage
mar	v	disfigure
mar	vb/n	ruin
mar andmark	v	blemish
mare	n	an adult,female horse, [ced]
mare nicor	n	demon
mare,nicor	n	demon
margin	yield
mariticide	helpmateslaughter
mark	n	diacritic
mark	n	effect
mark	n	feature
mark	n	idea
mark	n	imprint
mark	n	indication
mark	n	object
mark	n	reputation
mark	n	sign
mark	n	target
mark	v	designate
mark	v	observe
mark	v	remember
mark	v	typify
mark bemark	v	annotate
mark berighten	v	correct
mark mire	n	border
mark off	v	define
mark rim	v	number
mark tile ettle	n	aim
mark-word	n	adjective
marked	adj	distinct
marked sweetel obvious: opensightly	adj	manifest(ed)
markedly	adv	definitely
markedly opensightly	adv	obviously
marker writler	n	pen
market	chep,chepping,cheppinghouse,chepry
markhor	capra falconeri	shrowhorngoat (cf. du. schroefhoorngeit),shrowgoat (cf. nhg schraubenziege)
marking bemarking	n	annotation
marrabium vulgare	horehound,bull's blood,eye of the star
marred	adj	damaged
marring	n	damage
marrow	n	soft tissue containing a lot of fat in the centre of a bone,squash vegetable, [ced]
marrow tillberry	n	pumpkin
mars	tue (god of war,cf. tuesday)
marsilea quadrifolia	water clover
marsupial	infraclass marsupialia	pursedeer
marsupialia	pungdeer
marten	genus martes	mearth (@oe mearþ,originally meaning shrew)
martes	martens
marydoll	n	marionette
mash	n	farrago
mashed firapple	n	piña colada
mashing	n	farrago
mashup	n	medley
mast	n	pillar
masterwork reevework mastersteck	n	chef d'oeuvre
mastiff (dog)	canis lupus familiaris	rythe (@oe ryðða)
mastodon	genus mammut	breasttooth	newbirthing,fourth
match	n	equal
match	n	equation
match	n	equivalent
match	n/vb	balance
match	v	equate
match witherdeal evenbilth equivalent: gainsteck/ gainshtick	n	counterpart
match witherwin	n	contest
matching getherwended	adj	parallel
mate	n	companion
mate	n	match
mate in crime: wisithe	vb/n	partner
mate-penning	n	alliteration
materials	timbers
maternal aunt	mothry (@oe modrige)
maternal uncle	eme (@oe eam)
matey	adj	genial
mathe	n	maggot
mathel	n	speech,talk
mathel	v	harangue,give a speech
matheling	n	declaration
mathematics	reckoninglore
mathematics	rimlore
mathematics: overnaught	adj	positive
matriarchic	mother-led
matricide	motherslaughter
mattock	n	iron agricultural tool,similar to a pickaxe, [ced]
maw	n	gullet
maw	n	stomach
maw	n	the mouth
mawstone	n	gastrolith
maxilla/mandible	jawbone/jowlbone
maximum	roof
may	n	descendant
may	phr	able to
may-fall	adj/n	random
may-fall leaf.	n	random page
maybe	adv	perhaps
maybe	adv	possibly
maybe	adv	probably
maybe maily	adj	potential
maybehood	n	possibility
mayfall	adv	random. randomly,at random., hit,miss. [oe may & fall]
mayhap byhaps	adv	perhaps
maylix	n	camomile
mayor	reeve (oe gerefa)
maythegn	n	vassal
maytril	n	vagina
maze
maze	n	labyrinth
maze	vb/adj	complicate
mazebull	n	minotaur
mea culpa	my flaw
mead	n	liquor
meadmonth	n	july
meadow (low lying)	n.	meadow	wong	lincolnshire
meadow leasow	n	pasture
meadow-month	n	the seventh month of the year (so called because the meadows were in bloom and the cattle were in pasture), july [anglo-saxon,from mæd-mōnath]
meadowmonth	n	july
meal	n	detail
meal	n	flour
meal	n	occasion
mealing	n	portrait
mealshaver	n	centepede, [oe mælsceafa]
mealsheet	n	menu
mealwidth	n	dimension
mealwork
mealy	adj	pale
mealy	adj	pallid
mealy-mouthed	adj	insincere in speech, hypocritical, speaking honeyed words that are not truly meant
mean
mean	adj	average
mean	adj	base
mean	adj	central
mean	adj	cruel
mean	adj	general
mean	adj	malevolent
mean	adj	parsimonious
mean	adj	public
mean	adj	standard
mean	n	denote
mean	n/adj	inferior
mean	v	intend
mean dove	n	pigeon
mean howing	n	planning
meanask	v	interrogate
meanfolk	n	civilian
meaning	n	opinion
meanlust	n	sadism
meanly	adv	commonly
meanness	n	cruelty
meanness	n	malevolence
meanness nithecraft	n	malice
means	(styles,methods,,schools of thought)
means	n	approach
means	n	engine
means	n	media
means	n	organ
means	n/adj	capital
means harp	n	instrument
means thewline	n	method
meanship	n	community, [oe gemænscipe]
meanship	n	union
meanth	n	municipality
meanwealth	n	a form of government by all the citizens,a republic, republic,folkdom [oe gemæne "common,general,shared by all" + wealth. calque of rēs publica,substitute for "commonwealth",since "common" is a latinate word]
meanwealth	n	commonwealth
meanwhile	prep	concurrently
meartree	n	boundary tree
meary	n	sausage
measure
measure: gaulish milegroup/association: bind	n	league
meat,deal out	v	inflict
meateater	n	carnivore
meathead	n	idiot
meathead narr	n/adj	fool
meatsmith	n	a specialist butcher., [o.e. : meat & smith.]
mecha	man-shaped wain,ettin wain
mechanical energy	ithingellen (see "mechanics," "energy"),ithing inwork
mechanics	thinglore (cf. oe geþyncg "condition," getingcræft "art of mechanics")
meconopsis cambrica	welsh poppy
medem	adj	average,sufficient,respectably
medemly	adj	mediocre,simple
medemness	n	dignity,worth
medical: scything	n	operation
medicine n	healing,drug	jollop	leicestershire
medley,farrago	n.	all kinds of	cotchel	buckinghamshire
meed	n	grace
meed	n	merit
meed	n	reward
meed	v	reward
meed forgooding	n	compensation
meedful	adj	deserving
meedful	n	deserving, []
meek	adj	docile
meek	adj	humble
meek	adj	timid
meek cush	adj	modest
meekness lowlayth	n	humility
meerkat	suricata suricatta	earthmankin (cf. nhg erdmännchen),stocktailling (cf. du. stokstaartje),mercat (misidentification)
meet	adj	proper
meet	v	concentrate
meet	v	encounter
meet	v	join
meet	v	obey
meet roadly	adj	appropriate
meethe	adj	tired,worn out,dejected
meeting	n	assembly
meeting	n	convergence
meeting	n	interview
meeting instelling	n	conference
meeting of minds mirth	n	agreement
meeting of minds thaving	n	accord
mega-
megafamily	yrmensib
megalodon	carcharocles megalodon	mickletooth(haye)	newbirthing
megalosaurus	genus megalosaurus	greatask	jurish
meganeura	genus meganeura	micklesinew	coalbearing
megatherium, giant ground sloth	genus megatherium	micklewight (calque), greatsloth,great ground sloth	newbirthing,fourth
meiosis	kinthdealing frumencleaving [since meiosis does not produce an identical copy but instead distributes genes randomly to four daughter cells, (kinth = gene)]
meitnerium	109	meitner's ore/stone
meld	n	compound
meld	n	fuse
meld	v	announce,declare,proclaim
meld	v	incorporate
meld	v	merge
meld mastling	n	alloy
mellauna	meadow-wort,mead-sweet
mellow	adj	genial
mellow	adj	gentle
mellow	adj	smooth,soft,developed, not too sharp,bright,new,rough, [ced]
mellow out	v	relax
mellow unspant	adj	relaxed
mellowword welltalk	n	euphemism
mellowword,welltalk	n	euphemism
melody (tune,theme)	lin
melt	n	loot that may be melted own,such as jewelry, precious metal in bulk
melt	v	disappear
melt	v	vanish
men	n	personnel
mend	v	repair
mend	vb/n	reform
mendelevium	101	mendeleev's ore/stone	---
mensa	flat berg	from the table mountain in south africa
mensk mather mear mearse over stepe breme meed ore oreworth worth	v	hono(u)r
mensk ore deemworthing ornament: gling indryght greatness	n	hono(u)r
mensk oreworthy	adj	honourable
mentha aquatica	water-mint
mentha pulegium	hillwort,churchwort
mentha suavecolens	apple mint
menyanthes trifolata	buckbean
mephitidae	stinkdeer
mer-	adj	marine
merc	v	complain
mercurialis perennis	sapwort
mercury	80	quicksilver	english
mercury	hermud
mercy	kindness,milts
mere	n	a large body of inland water, lake [dialectual,from oe mere]
mere highsea	n	ocean
mereswine	n	porpoise
mereswine tumbler	n	dolphin
merfiend fivel	n	sea monster
merhurst	n	pearl
merostomata	horseshoecrabdeer
merriness	n	cheer
merry	adj	festive
merry	adj	gay
merry	adj	jolly
merry	adj	jovial
merry	adj	joyful
merry hell	n	hullabaloo
merry-making	n	revelry
merry-wend merry-go-about	n	carousel
merry-werve	n	merry-go-round
merrymake	v	to make merry
merrymaking	n	party
merrymonth	n	may
merse	vb
merseyside	sea holly
merth wulder reeth in war: ashtire hoariness	n	glory
merthly	adj	glorious
mese fr. oe: eveneats	n	dinner
mese,eveneats	n	dinner
mesh	n	mail (armor)
mesh	n	tank
mesh	n/vb	mask
meshfightwagon	n	tank
meshplay	n	masque
meshtumb	n	masquerade
mesosphere	middlehelm
mess dwolm	n	chaos
mess over	v	bully
mess swench	vb/n	trouble
metal	blome (@oe bloma "metal,mass")
metal	bloom,orestuff
metalloids	halfblomen
metaloreology	lore of lores
metaphysics	frumishapelore (@oe frumgesceap "original creation" + -lore)
mete	n	minute
mete	n	scale
mete landsheet	n	map
mete meal
mete meal n: farb v. fay v. mete/meet	vb/n	paint
mete out	v	distribute
metebit givens	n	data
metele	n	data
meteor	shooting star,strealer
meteorology	heavenlore
meteorology	weatherlore
meteworth givele	n	data
mething	n	adjudication, [oe mæðung]
meting mealwork	n	painting
mettle	n	ability and determination when competing,doing something difficult, [ced]
mettle	n	courage
mettle	n	nerve
mettlehardihood	n	audacity
mettlesome	adj	vital
meum athamanticum	bearwort
mickle	adj	great,much many
mickle	adj	large
mickle	adj/adv	very
mickle	p
mickle	v	increase,become great,magnify
mickle shovel	n	bulldozer
mickleborough	n	megalopolis
mickleborough	n	metropolis
mickleborough	n	metropolis, motherborough. [mickle = much,great ~ still used in scots dialect]
micklehood.	n	magnitude
micklered twisand	n	million
mickletooth great-haye	n	megalodon
micklewave	n	tsunami
mickman	n	magnate
microbiology	weelifelore
microeconomics	husbandry of business
microorder/parvorder	parvorder	shiftlet
microphylum	shedling
microraptor	genus microraptor	littlegriper	chalken
microscopium	tinylook
microseismology	lesser quakelore
midbulky	adj	medium
midclinker	n	consonant
midday	n	noon (through latin)
middle	n/vb	centre/center
middle eld	adj	medieval
middle english
middle french
middle low saxish
middle stoneseldth	n	mesolithic
middle-of-the-road importance: main	adj	central
middlebrow	n	an average person,neither highbrow,lowbrow.
middleman	n	mediator
middleord	n	epicentrum
middlesex	thimbleweed
middlesharing	adj	concentric
middlest	most central	(superlative of middle)	midlest
middling	adj	average
middling	adj	common
middling	adj	mediocre
middlingly sifer	n/adj	fine
middlingly,sifer	n/adj	fine
middlish	adj	neutral
middrums	(tenor drums/toms)
midfastness	moderation	midfæstnes
midfiddle	(viola)
midfiddle	n	viola
midgarth	n	midgard
midge	n	mosquito
midge	n	urine
midgen	v	urinate
midgening	n	urination
midgy bloodfly	n	mosquito
midhorn	(tenor/alto horn)
midlide	n	consonant
midlife eldth	n	mezozoicum
midly	adj	central
midmost	adj	central
midmost	adj	mediate
midmost	most central	midmest
midmote	n	meson
midric	n	china
midricapple	n	orange
midricrunes/-rouns	n	chinese characters
midricware	n	porcelain
midricwrit	n	chinese characters
midriff	n	abdomen
midriff	n	fender
midring	n	equator
midrith	n	diphragm
midst vb: fix	n/vb	centre/center
midstrip	n	temperate zone
midsummermonth	june	midsumermonað
midsummermonth  oe	n	june
midtime	n	interim/interval
midway	adj	central
midway	adj	equidistant
midwhile	n	interim/interval
midwintermonth pl: midwintermonthas	n	december
midwoodharp	(mandola)
midyard	n	midgard
miff hattleness	n	resentment
mig	n	urine
might	n	ability
might	n	energy
might	n/vb	force
might thrith wield/wold/wald special: sundercraft supreme: douthmight	n	power
mightcorn	n	mitochondrium
mightless	adj	vulnerable
mightliness	n	possibility
mightly	possible	mihtelic
mightsfold	n/vb	exponent(iate)
mightsome	adj	possible
mightworks	n	factory-like industrial installation that produces electricity for consumption, power plant [neologism,from might 'strength,power' + works 'place of production,workshop']
mighty	adj	powerful
mighty	adj/adv	very
mighty-brainedn: loreman	n/adj	academic,academik
migothlet	v	urinate
migothletting	n	urination
mild	adj	genial
mild	adj	gentle
mild forholding	adj	temperate
mildheart(ed)ness	 (meaning obvious)	mildheortnes
mildhearted	adj	merciful
mildness	adj	mansuetude
milestone-monger	n	a professional tramp,swagman.
miling	v	avail
milk note benote	v	use
milk's head	n	cream
milk,mammal's first after parturition	n.	beest,milchwight's first milk after giving birth	beestbissen	lancashirebuckinghamshire
milk-shake duck	n	a person,thing initially inspires delight on social media but is soon revealed to have a distasteful,repugnant past.
milkbrew	n	yogurt
milkhouse deyhouse	n	dairy
milksmear		butter
milksop	n	a weak,easily frightened,ineffectual person, [oed]
milksweet	n	lactose
milkwight	n	mammal
milky way starset	n	galaxy
mill	n	a free-for-all fight, to gather about, to ramble. ,"to be put through the mill" meaning the third degree. 3. jail.
million	micklered
millipede	class diplopoda	mickleredfoot (cf. du. miljoenpoot)
milts	n	compassion,mercy
milts	n	favor
miltstroke	n	coup de grâce
mimmer/mammer	v	muse
mimor	n	memory
min	conj	minus
min	n	memory
min eftminding	n	memory
mind	n	attention
mind	n	judgment
mind	v	advise
mind	v	observe
mind	v	remember
mind back	v	remember
mind off	v	distract
mind's ear	n	memory
mind's eye	n	conception
mind's eye	n	idea
mind's eye	n	imagination
mind's eye	n	memory
mind's eye begripe (me begripen oe begrīpan cf. du begrip	n	concept
mind's eye bilth (oe biliþe	n	image
mind-	adj	mental
mind-hunter	n	criminal profiler, criminalist [compound mind + hunter]
mind-ill	adj	psychopath
mind-wandering	adj	delirious
mind,care	v	attend
mindcleavish	adj	schizoid
mindful	adj	conscious
mindful eating	n	a simple-to-learn life skill which can lead people to enjoy a satisfying,healthy and enjoyable relationship with food. it is a skill that can help people break free from 'food rules' and begin to enjoy healthy,flexible and relaxed eating practices. mindful eating is not a diet., [compound mindful + eating]
mindful eftminding	adj	evocative
mindful unsicker	adj	insecure
mindful,eftminding	adj	evocative
mindfulness	n	consciousness
mindfulness unsickerhood unwishood	n	insecurity
mindish	adj	psychic
mindkith	n	psychiatry
mindless	adj	inane
mindlike	adj	mental
mindlikeness	n	memory
mindlore	n	psychology
mindloreman	n	psychiatrist
mindloreman	n	psychologist
mindloss	n	dementia
mindly	adj	mental
mindlyness	rememberance	myndiglicnes
mindopening	adj	psychedelic
mindreading thoughtcasting	n	telepathy
mindrooming	adj	psychedelic
mindsee	v	create by imagination in the mind, imagine [compound mind + see]
mindset	n	mentality
mindsick	adj	psychopath
mindskill	n	memory
mindsman	n	psychic
mindtaking	n	epileptic seizure, [compound mind + taking (equivalent of seizure)]
mindware	n	the mental knowledge and procedures that a person uses to solve problems and make decisions. mindware is underpinned by three broad principles: learning to live in a community. ,learning to understand others. 3. learning about learning., [compound mind + ware]
mindwending	adj	psychotropic/psychoactive
mindwheting intrysting	n	interesting
mindworth	worth remembering/ minding	gemyndwyrðe
mindworthy	adj	edifying
mingle	v	incorporate
minimum	floor
minister,prime minister	reeve,thain,thane,overthane (@oe þegn)
ministry	reeveship,thainship,thaneship (@oe þegnscipe)
minonehood (cf. du. munteenheid	n	currency
minor	lesser
minorder	fifthshift
minotaur	mazebull
minse	v	diminish
mint	n	coin
mint	n	money
mint	v	attempt
mint leaves	n	paper money.
minthood unit: mintwhit	n	currency
minting	n	attempt
minuet	small-step
minus	less
minute	shortlog,stoundle (-el,-le is a germanic diminutive),stoundbit
mirandish
mire	n	bog
mire	n.	mire	slud,clabber,cledgy	essex,cumbria,devonshire
mire	v	delimit
mire	v	risk, [oe mære 'limit,border']
miremonth	n	march
mirethwarsing	adj	transliminal
mirk	n	dark, [oe mirce 'murky,black,dark']
mirorder/hyperorder	highshift
mirth	n	joy
mirthful	adj	jolly
mirthful	adj	joyful
mirthful eady	adj	jovial
mirthfulness	n	cheer
mis-	pfx	dis-
mis-stead	v	misplace
misbegotten	adj	illegitimate
misbehave miswork	v	malfunction
misbelief	n	delusion
misbelief	n	illusion
misbelieve	n/vb	doubt
misbirth	miscarriage	misbyrd
misbirth	n	abortion
misbirth forbirthing	n	abortion
misbirth,forbirthing	n	abortion
misborn	degenerate	misboren
misbreak	v	defragment
misbrook	v	abuse
mischar	v	pervert
misdeal	n	fiasco
misdealing	adj	false
misdeed shild	n	crime
misdo	do incorrectly/wrongly,transgress	misdon
misdo	v	transgress,do amiss,err
misdoing	n	malfeasance
misfare	v	go wrong,transgress
misfear	n	phobia
misfeed	v	malnourish
misfit	adj	maladjusted
misgiving	n	apprehension
misgiving	n	compunction
mish	v	injure,afflict
mishandle	v	mismanage
mishandle hean	v	abuse
mishap	n	accident
mishap	n	adversity
mishap	n	misfortune
mishap	vb/n	trouble
mishap wanlucker	n	jinx
mishap wopleeth	n	tragedy
mishmash	n/adj	miscellany(eous)
mishmash ablending	n	confusion
mishold	v	neglect,not keep
mislay misstead	v	misplace
mislead	v	deceive
mislead	v	delude
mislead heed off	v	distract
misleading	adj	confusing
misleading	adj	false
misleading	n	deceit
mislike	n	antipathy
mislike	v	abhor
mislike	v	dislike
mislikeness	dissimilarity,difference	mislicneyss
misqueme	v	displease
miss	v	avoid
missen
misshape	v	deform
misshape	v	disfigure
misshapen	adj	deformed
missing	adj	absent
missing	adj	deficient
mission	errand,sending,sentness
misstep	n	fault
misstep	n	faux-pas
mist hearing riddle	n	mystery
mistake	n	fault
mistake	n	faux-pas
mistake	v	confuse
mistake dwole	n	error
misth	n	myth
misthriveen backbuilded	adj	degenerate
misthriveen,backbuilded	adj	degenerate
misthriving	n	degeneration
mistide	n	evil time
mistiming	n	anachronism
mistle	n	basil
mistletoe	n	an evergreen plant with small white fruits and pale yellow flowers which grows on trees,often used as a christmas decoration, [ced]
mistletoe	n	viscum
mistroth	n	misotheïsm
mistrust	v	distrust
mistrust	v	suspect
mistrust ink twimind	n/vb	doubt
mistrust mad mistrust	n	paranoia
mistrust,ink,twimind	n/vb	doubt
mistrustful	adj	dubious
mistrustful	adj	suspicious
mistrustfulness	n	suspicion
mistrustfulness uncouthness	n	uncertainty
mistworld nevilworld	n	niflheim
misunderstood vb.	misunderstood,wrongtake,get wrong,misknow,take up wrongly	wrongtake	kent
miswave	n	to return a wave to someone you think is waving to you,but is actually waving to the person behind you,usually resulting in embarrassment and introversion.
miswend	v	pervert
misworth	v	dishonour
misyeem,misyime	v	neglect
mite	n	particle
mitella diphylla	coolwort
mithe	v	avoid
mithing	n/adj	taboo
mitochondrion	aredkern ('ared' @oe arod"quick,spirited,energetic" [mitochondria produce most of atp,the cell's main chemical energy "currency" ]
mitosis	kinthtwinning frumencleaving [since mitosis produces a genetically identical cell, (kinth = gene)]
mix	n	alloy
mix	n	medley
mix	v	incorporate
mix word: forbinding	n	compound
mixed	adj	heterogeneous
mixed sundry	n/adj	miscellany(eous)
mixling	n	decoction
mixology	drinklore,blendlore of drinks
mixword,forbinding	n	compound
moa	order dinornithiformes	ettinfowl	newbirthing,fourth
moan	v	complain
moan lide	n	cry
mockman	n	chimpanzee
molinology	mill-lore
molten rock rown/rean barrowquick	n	lava
molybdenum	42	lifesilver,greek lead,leadlike	?,molybdos means lead in greek,calque
moment: tick	n	second
momentum	swing (cf. nhg schwung)
mon	n	crime,evil deed
monarchy	kingdom
monarchy(countable)	kingdom
monarchy(uncountable)	kingship
mondrink	n	poison
mone samedsithe	n	companion
monful	adj	infamous,wicked,evil
mongadj: misbegotten	n/adj	bastard
monger	n	purveyor
mongling	n/adj	bastard
mongling calligraphic script	n/adj	bastard
mongolish
monitor lizard	genus varanus	watchask, watcheft
monkey	ape (eng. ape = mennishape)
monnly	adj	personal
monoceros	onehorn	from unicorn
monodicotidae	oneleafbowls
monotremata	oneholedeer/forkdeer (cf. german gabeltiere)
monotreme	order monotremata	nebdeer (cf. du. snaveldieren),forkdeer (cf. nhg gabeltiere),egglaying suckledeer
montanoceratops	genus montanoceratops	barrowlandhornleer	chalken
monthbleed moonbleed	v	menstruate
monthly	adj	menstrual
mood	n	ambience
mood	n	attitude
mood	n	personality
mood beld/bield	n	courage
mood on	v	encourage
moodbusying	n	anxiety
moodchary	adj	sorrowful of heart
moodcraft	n	intelligence
moodcrafty	adj	intelligent
moodsink	n	depression
moody	adj	petulant
moon	v	lounge
moon artificial: ironmoon	n	satellite
moon bear	n	battery bear
moon bear	n	bile bear
moonapple	n	banana
moonbairn	n	banana
moonbone	n	lunate bone
moonbread	n	croissant
moonhead	n	silly person,lunatic.
moonish	adj	lunar
moonly	adj	lunar
moonly	lunar	monlic
moonmadness	n	lunacy
moonpod	n	banana
moonsick	lunatic	monseoc
moonsickle	n	crescent
moonsnavel	n	mexico
moonsnavel	n	mexico, [as nahuatl "metz- (moon) + xic- (navel) + -co (land) > mexihco"]
moonstroke	n	madness,other mental illnesses historically believed to be caused by the moon, lunacy, moonmadness, see "moonstruck" [moon + stroke]
moonstruck	adj	crazy,insane when affected by the phases of the moon. ,(by extension) showing irrational behaviour,especially of a romantic,sentimental nature., moonstricken, moonmad, lunatic (adj.), crazed, mad, insane [moon + struck]
moonstruck	adj	deranged
moonstruck moonmad	adj	lunatic
moonstuff	n	selenium
moonwort lutterness	n	honesty
moorstone	n	granite
moory	abounding in moors	morig
moose	alces alces	great elk,americkish/marklandish/nightlandish elk
moot	adj	debatable
moot	n	congress
moot	n	forum
moot	v	debate
moot	v	negotiate
moot sakebere	adj	arguable
mootish	adj	debatable
mootishparty: mootband	adj	political
mootrick	n	republic
mootsmanship	n	politics
mootsome	adj	debatable
mootworthy	adj	debatable
more	adj	extra
more	n	carrot
more	v	secure
more and more	adv	increasingly
more else	adj	extra
more other	adj	extra
more than ever hure	adv	particularly
more,less	adv	practically
more,less	adv	quite
moreover	adv	additionally
moreso	adv	especially
morgenmete	n	brunch
mornfrithland	n	korea
morning	n	debut
morning wood	n	morning wood is one of several similar slang,colloquial terms referring to the phenomenon of nocturnal penile tumescence (erection) during and immediately following sleep.
morningcorn	n	cereal
morpheme	wordling
morphology	wordbuilding
morrow	n	the time following the event, the near future. [mw (literary,archaic),oe morgen,me morwe]
moschops	genus moschops	calfleer (calque)	permish
mosquito	family culicidae	stickwig, stickmig (cf. du. stikmyg, nhg stechmücke)
moss	n	anything considered old fashioned.
moss	n	bryophyte
mossback	n	an old-fashione person,a conservative.
mosswamb	n	mushroom
most	n	majority
most	n/adj	maximum
most likely	adv	probably
mostly	adj	largely
mostly	adv	basically
mostly	adv	generally
mostly	adv/phr	essentially
mote	n	particle
moth-eaten	adj	antiquated, old fashioned
moth-eaten	n/adj	cliché
mother	v	adopt
mother look	n	the ability of a woman/mother to find an item (usually food) in a cupboard,after a male person has fail to do so. see "man look, [unknown]
mother's milk	n	propofol (diprivan) slows the activity of one's brain and nervous system. it is milky in appearance and is used to help one's relax before and during general anesthesia for surgery,other medical procedures. also known as "sweet's milk"
mother-in-law	swairmother (cf. latin socrus)
motherkin	n	mother nature
motherland	n	country
motherland	n	patria
motherlandtrothness	n	patriotism
motherly	adj	maternal
mothrey	n	aunt
moths	n	lepidoptera
motion	bewaying (cf. dn. bevægelse,du. beweging,nhg bewegung,nw. bevegelse)
motto	bidword (cf. fr. biedwurd)
mould	n	fotanelle
mouldy	adj	old fashioned, worthless
moun	v	remember
mound	n	eminence
mound	n	pile
mount	n.	hill-top	batch,brett,cronk	somersetanglo- manx
mourn	v	grieve
mourn	v	lament
mourner bench	n	a railing at a revival meeting where seekers after salvation kneel,
mournful	adj	melancholy
mousehawk	buzzard	mushafoc
mousehawk	n	buzzard
mouth	n	estuary
mouth	n	orifice
mouth out wordle	v	discourse
mouth out,wordle	v	discourse
mouth's corner	n.	mouth's hern	weekin	lincolnshire
mouth/oral cavity	mouth
mouthbreather	n	dunce
mouthfeel	n	texture
mouthly	n	a capella
mouthroof	palate	muðhrof
mouthwatering	adj	delicious
mouthy	adj	alkative,boastful
move clumsily vb.	tread awkwardly	hommock,lollop,lummox	buckinghamshire,norfolk
move out of	v	exit
mow	n	multitude
mow	n	pile
mowliness	n	importunity
mowly	adj	importune
mozarabish
much	adj/adv	very
much	adv	quite
muchness	n	dosage
muchness	n	quantity
muchness	size	micelnes
muckbean	n	cocoa (bean)
muckbrew bitterbrew	n	cocoa (drink)
muckeats/muckfood	adj/n	chocolate
muckeatsmilk	n	chocolate milk
muckmilk	n	chocolate milk
mucknut	n	cocoa (bean)
muckseed bitternut	n	cocoa (bean)
mud(black)	n.	mud (black)	guttermud	kent
muddel	v	confuse
muddle	v	disturb
muddlesome	adj	confusing
muddling	n	confusion
muddy	adj	turbid
muddy	v	obfuscate
mudmonth	n	february
mudnester
mug	n	face
mugbearer	n	butler
mullet	family mugilidae	hake (@oe hacod)
mullock	n	fool's gold
multicameralism	manihousedom
multiply	manifold(en) (@oe manigfealdian),tobread (@oe tóbrǽdan),times (inf.),formanifoldy (cf. du. vermenigvuldigen),fold
munding	n	security, [oe mund 'hand palm (of the hand as a measure) trust security protection guardianship']
mundly	adj	protective
murder	n	homicide
murderer	n	assassin
murky	adj	turbid
musa	moonpodtrees
musca	fly
muscicide	flyslaughter
muscology	mosslore
muscular system	thew network
mush	n	porridge
mushroom	n.	capstool,puffball,earthswamm,pilzling,hen of the wood,meteswamm	roon	essex
music	linlist,tunecraft,tonecraft,songcraft,swincraft,earsport (for pop,entertainment music)
music	swaycraft/gleedream
music	swincraft,swaycraft (@oe swegcræft)
musical	gleecraftish
musical	linwise (c.f. ic hljómvís)
musical instrument	lidthing
musical sounds	n.	swin	saum	lincolnshire
musicology	gleelore,galelore,songlore
musicology	linlistlore
musket	(smoothbore) long gun
musling	n	muscle
must	n	requirement
mustela	erminea stoat
mustela	putorius furo tame hencat/tamehencat
mustela	putorius hencat
mustela	weasels
mustelidae	martendeer
musteline	n.	weasel	kime	sussex
mustsaying	n	commandment
mustsweet	n	glucose
muzzle	mouth,mouthing
my bad by my misdeed		mea culpa
myanthus	flywort
mycocide	swambslaughter
mycology	swambkith
myrica cerifera	waxberry
myrica gale	gale,sweet gale,galewort
myrmecology	antlore
n
n	armo(u)r
n	belarus
n	cathedral
n	delicacy
n	entreaty
n	folly
n	insanity
n	joy
n	judaism
n	liturgy
n	lobster
n	mass
n	may
n	mayhem
n	music
n	natatorium
n	philology
n	population
n	promise
n	protuberance
n	realm
n	stingray
n	text
n	total
n	trunk
n	vacancy
n	vagrancy
n	valley
n	value
n. edwording vb. edword	n/vb	paraphrase
